Register Address,UnitName,UnitId,FunctionGroup,FunctionNumber,DatapointId,DatapointName,Type,TypeName,Decimal,FunctionGroup name,Function name,Steps,Min. value,Max. value,Writable,unit,Commentary,Text 0,Text 1,Text 2,Text 3,Text 4,Text 5,Text 6,Text 7,Text 8,Text 9,Text 10,Text 11,Text 12,Text 13,Text 14,Text 15,Text 16,Text 17,Text 18,Text 19,Text 20,Text 21,Text 22,Text 23,Text 24,Text 25,Text 26,Text 27,Text 28,Text 29,Text 30,Text 31
22952,FW,197,1,0,1002,Supply setpoint,,S16,1,Heating circ.,Heat. circ. 1,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22953,FW,197,1,1,1021,mixer,,U8,0,Heating circ.,Heat. circ. 2,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22954,FW,197,1,1,1020,Pump,,U8,0,Heating circ.,Heat. circ. 2,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22955,FW,197,1,1,1002,Supply setpoint,,S16,1,Heating circ.,Heat. circ. 2,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22956,FW,197,1,2,1021,mixer,,U8,0,Heating circ.,Heat. circ. 3,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22957,FW,197,1,2,1020,Pump,,U8,0,Heating circ.,Heat. circ. 3,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22958,FW,197,1,2,1002,Supply setpoint,,S16,1,Heating circ.,Heat. circ. 3,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22959,FW,197,1,3,1021,mixer,,U8,0,Heating circ.,Heat. circ. 4,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22960,FW,197,1,3,1020,Pump,,U8,0,Heating circ.,Heat. circ. 4,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22961,FW,197,1,3,1002,Supply setpoint,,S16,1,Heating circ.,Heat. circ. 4,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22962,FW,197,1,4,1021,mixer,,U8,0,Heating circ.,Heat. circ. 5,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22963,FW,197,1,4,1020,Pump,,U8,0,Heating circ.,Heat. circ. 5,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22964,FW,197,1,4,1002,Supply setpoint,,S16,1,Heating circ.,Heat. circ. 5,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22965,FW,197,2,0,1066,SLP1 hot water charging pump,,U8,0,Hot water,Hot water 1,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22966,FW,197,2,0,1067,SLP2 hot water charging pump,,U8,0,Hot water,Hot water 1,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22967,FW,197,2,0,118,Circulation circuit temperature,,S16,1,Hot water,Hot water 1,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22968,FW,197,2,0,1065,Hot water recirculation pump,,U8,0,Hot water,Hot water 1,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22969,FW,197,2,1,1066,SLP1 hot water charging pump,,U8,0,Hot water,Hot water 2,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22970,FW,197,2,1,1067,SLP2 hot water charging pump,,U8,0,Hot water,Hot water 2,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22971,FW,197,2,1,118,Circulation circuit temperature,,S16,1,Hot water,Hot water 2,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22972,FW,197,2,1,1065,Hot water recirculation pump,,U8,0,Hot water,Hot water 2,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22973,FW,197,2,2,1066,SLP1 hot water charging pump,,U8,0,Hot water,Hot water 3,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22974,FW,197,2,2,1067,SLP2 hot water charging pump,,U8,0,Hot water,Hot water 3,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22975,FW,197,2,2,118,Circulation circuit temperature,,S16,1,Hot water,Hot water 3,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22976,FW,197,2,2,1065,Hot water recirculation pump,,U8,0,Hot water,Hot water 3,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22977,FW,197,2,3,1066,SLP1 hot water charging pump,,U8,0,Hot water,Hot water 4,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22978,FW,197,2,3,1067,SLP2 hot water charging pump,,U8,0,Hot water,Hot water 4,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22979,FW,197,2,3,118,Circulation circuit temperature,,S16,1,Hot water,Hot water 4,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22980,FW,197,2,3,1065,Hot water recirculation pump,,U8,0,Hot water,Hot water 4,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22981,FW,197,2,4,1066,SLP1 hot water charging pump,,U8,0,Hot water,Hot water 5,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22982,FW,197,2,4,1067,SLP2 hot water charging pump,,U8,0,Hot water,Hot water 5,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22983,FW,197,2,4,118,Circulation circuit temperature,,S16,1,Hot water,Hot water 5,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22984,FW,197,2,4,1065,Hot water recirculation pump,,U8,0,Hot water,Hot water 5,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22985,FW,198,0,0,98,Return limitation active,,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22986,FW,198,0,0,99,Power limitation active,,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22987,FW,198,0,0,110,Valve setting station,,U8,0,General,General,1,0,100,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22988,FW,198,0,0,22021,Plant flow sensor set temp.,,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22989,FW,198,0,0,21059,Plant flow sensor actual temp.,,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22990,FW,198,0,0,22055,AVP pump,,U8,0,General,General,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22991,FW,198,0,0,22056,YAV pump,,S8,0,General,General,1,0,1,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22992,FW,198,0,0,21092,Buffer fill level,,U8,0,General,General,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22993,FW,198,0,0,21093,Pressure,,U16,0,General,General,1,0,0,No,kPa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22994,FW,198,1,0,1021,mixer,,U8,0,Heating circ.,Heat. circ. 1,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22995,FW,198,1,0,1020,Pump,,U8,0,Heating circ.,Heat. circ. 1,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22996,FW,198,1,0,1002,Supply setpoint,,S16,1,Heating circ.,Heat. circ. 1,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22997,FW,198,1,1,1021,mixer,,U8,0,Heating circ.,Heat. circ. 2,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22998,FW,198,1,1,1020,Pump,,U8,0,Heating circ.,Heat. circ. 2,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22999,FW,198,1,1,1002,Supply setpoint,,S16,1,Heating circ.,Heat. circ. 2,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23000,FW,198,1,2,1021,mixer,,U8,0,Heating circ.,Heat. circ. 3,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23001,FW,198,1,2,1020,Pump,,U8,0,Heating circ.,Heat. circ. 3,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23002,FW,198,1,2,1002,Supply setpoint,,S16,1,Heating circ.,Heat. circ. 3,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23003,FW,198,1,3,1021,mixer,,U8,0,Heating circ.,Heat. circ. 4,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23004,FW,198,1,3,1020,Pump,,U8,0,Heating circ.,Heat. circ. 4,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23005,FW,198,1,3,1002,Supply setpoint,,S16,1,Heating circ.,Heat. circ. 4,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23006,FW,198,1,4,1021,mixer,,U8,0,Heating circ.,Heat. circ. 5,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23007,FW,198,1,4,1020,Pump,,U8,0,Heating circ.,Heat. circ. 5,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23008,FW,198,1,4,1002,Supply setpoint,,S16,1,Heating circ.,Heat. circ. 5,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23009,FW,198,2,0,1066,SLP1 hot water charging pump,,U8,0,Hot water,Hot water 1,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23010,FW,198,2,0,1067,SLP2 hot water charging pump,,U8,0,Hot water,Hot water 1,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23011,FW,198,2,0,118,Circulation circuit temperature,,S16,1,Hot water,Hot water 1,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23012,FW,198,2,0,1065,Hot water recirculation pump,,U8,0,Hot water,Hot water 1,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23013,FW,198,2,1,1066,SLP1 hot water charging pump,,U8,0,Hot water,Hot water 2,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23014,FW,198,2,1,1067,SLP2 hot water charging pump,,U8,0,Hot water,Hot water 2,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23015,FW,198,2,1,118,Circulation circuit temperature,,S16,1,Hot water,Hot water 2,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23016,FW,198,2,1,1065,Hot water recirculation pump,,U8,0,Hot water,Hot water 2,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23017,FW,198,2,2,1066,SLP1 hot water charging pump,,U8,0,Hot water,Hot water 3,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23018,FW,198,2,2,1067,SLP2 hot water charging pump,,U8,0,Hot water,Hot water 3,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23019,FW,198,2,2,118,Circulation circuit temperature,,S16,1,Hot water,Hot water 3,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23020,FW,198,2,2,1065,Hot water recirculation pump,,U8,0,Hot water,Hot water 3,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23021,FW,198,2,3,1066,SLP1 hot water charging pump,,U8,0,Hot water,Hot water 4,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23022,FW,198,2,3,1067,SLP2 hot water charging pump,,U8,0,Hot water,Hot water 4,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23023,FW,198,2,3,118,Circulation circuit temperature,,S16,1,Hot water,Hot water 4,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23024,FW,198,2,3,1065,Hot water recirculation pump,,U8,0,Hot water,Hot water 4,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23025,FW,198,2,4,1066,SLP1 hot water charging pump,,U8,0,Hot water,Hot water 5,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23026,FW,198,2,4,1067,SLP2 hot water charging pump,,U8,0,Hot water,Hot water 5,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23027,FW,198,2,4,118,Circulation circuit temperature,,S16,1,Hot water,Hot water 5,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23028,FW,198,2,4,1065,Hot water recirculation pump,,U8,0,Hot water,Hot water 5,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23029,FW,199,0,0,98,Return limitation active,,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23030,FW,199,0,0,99,Power limitation active,,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23031,FW,199,0,0,110,Valve setting station,,U8,0,General,General,1,0,100,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23032,FW,199,0,0,22021,Plant flow sensor set temp.,,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23033,FW,199,0,0,21059,Plant flow sensor actual temp.,,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23034,FW,199,0,0,22055,AVP pump,,U8,0,General,General,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23035,FW,199,0,0,22056,YAV pump,,S8,0,General,General,1,0,1,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23036,FW,199,0,0,21092,Buffer fill level,,U8,0,General,General,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23037,FW,199,0,0,21093,Pressure,,U16,0,General,General,1,0,0,No,kPa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23038,FW,199,1,0,1021,mixer,,U8,0,Heating circ.,Heat. circ. 1,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23039,FW,199,1,0,1020,Pump,,U8,0,Heating circ.,Heat. circ. 1,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23040,FW,199,1,0,1002,Supply setpoint,,S16,1,Heating circ.,Heat. circ. 1,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23041,FW,199,1,1,1021,mixer,,U8,0,Heating circ.,Heat. circ. 2,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23042,FW,199,1,1,1020,Pump,,U8,0,Heating circ.,Heat. circ. 2,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23043,FW,199,1,1,1002,Supply setpoint,,S16,1,Heating circ.,Heat. circ. 2,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23044,FW,199,1,2,1021,mixer,,U8,0,Heating circ.,Heat. circ. 3,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23045,FW,199,1,2,1020,Pump,,U8,0,Heating circ.,Heat. circ. 3,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23046,FW,199,1,2,1002,Supply setpoint,,S16,1,Heating circ.,Heat. circ. 3,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23047,FW,199,1,3,1021,mixer,,U8,0,Heating circ.,Heat. circ. 4,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23048,FW,199,1,3,1020,Pump,,U8,0,Heating circ.,Heat. circ. 4,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23049,FW,199,1,3,1002,Supply setpoint,,S16,1,Heating circ.,Heat. circ. 4,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23050,FW,199,1,4,1021,mixer,,U8,0,Heating circ.,Heat. circ. 5,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23051,FW,199,1,4,1020,Pump,,U8,0,Heating circ.,Heat. circ. 5,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23052,FW,199,1,4,1002,Supply setpoint,,S16,1,Heating circ.,Heat. circ. 5,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23053,FW,199,2,0,1066,SLP1 hot water charging pump,,U8,0,Hot water,Hot water 1,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23054,FW,199,2,0,1067,SLP2 hot water charging pump,,U8,0,Hot water,Hot water 1,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23055,FW,199,2,0,118,Circulation circuit temperature,,S16,1,Hot water,Hot water 1,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23056,FW,199,2,0,1065,Hot water recirculation pump,,U8,0,Hot water,Hot water 1,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23057,FW,199,2,1,1066,SLP1 hot water charging pump,,U8,0,Hot water,Hot water 2,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23058,FW,199,2,1,1067,SLP2 hot water charging pump,,U8,0,Hot water,Hot water 2,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23059,FW,199,2,1,118,Circulation circuit temperature,,S16,1,Hot water,Hot water 2,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23060,FW,199,2,1,1065,Hot water recirculation pump,,U8,0,Hot water,Hot water 2,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23061,FW,199,2,2,1066,SLP1 hot water charging pump,,U8,0,Hot water,Hot water 3,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23062,FW,199,2,2,1067,SLP2 hot water charging pump,,U8,0,Hot water,Hot water 3,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23063,FW,199,2,2,118,Circulation circuit temperature,,S16,1,Hot water,Hot water 3,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23064,FW,199,2,2,1065,Hot water recirculation pump,,U8,0,Hot water,Hot water 3,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23065,FW,199,2,3,1066,SLP1 hot water charging pump,,U8,0,Hot water,Hot water 4,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23066,FW,199,2,3,1067,SLP2 hot water charging pump,,U8,0,Hot water,Hot water 4,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23067,FW,199,2,3,118,Circulation circuit temperature,,S16,1,Hot water,Hot water 4,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23068,FW,199,2,3,1065,Hot water recirculation pump,,U8,0,Hot water,Hot water 4,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23069,FW,199,2,4,1066,SLP1 hot water charging pump,,U8,0,Hot water,Hot water 5,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23070,FW,199,2,4,1067,SLP2 hot water charging pump,,U8,0,Hot water,Hot water 5,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23071,FW,199,2,4,118,Circulation circuit temperature,,S16,1,Hot water,Hot water 5,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23072,FW,199,2,4,1065,Hot water recirculation pump,,U8,0,Hot water,Hot water 5,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23073,FW,200,0,0,98,Return limitation active,,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23074,FW,200,0,0,99,Power limitation active,,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23075,FW,200,0,0,110,Valve setting station,,U8,0,General,General,1,0,100,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23076,FW,200,0,0,22021,Plant flow sensor set temp.,,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23077,FW,200,0,0,21059,Plant flow sensor actual temp.,,S16,1,General,General,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23078,FW,200,0,0,22055,AVP pump,,U8,0,General,General,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23079,FW,200,0,0,22056,YAV pump,,S8,0,General,General,1,0,1,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23080,FW,200,0,0,21092,Buffer fill level,,U8,0,General,General,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23081,FW,200,0,0,21093,Pressure,,U16,0,General,General,1,0,0,No,kPa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23082,FW,200,1,0,1021,mixer,,U8,0,Heating circ.,Heat. circ. 1,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23083,FW,200,1,0,1020,Pump,,U8,0,Heating circ.,Heat. circ. 1,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23084,FW,200,1,0,1002,Supply setpoint,,S16,1,Heating circ.,Heat. circ. 1,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23085,FW,200,1,1,1021,mixer,,U8,0,Heating circ.,Heat. circ. 2,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23086,FW,200,1,1,1020,Pump,,U8,0,Heating circ.,Heat. circ. 2,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23087,FW,200,1,1,1002,Supply setpoint,,S16,1,Heating circ.,Heat. circ. 2,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23088,FW,200,1,2,1021,mixer,,U8,0,Heating circ.,Heat. circ. 3,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23089,FW,200,1,2,1020,Pump,,U8,0,Heating circ.,Heat. circ. 3,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23090,FW,200,1,2,1002,Supply setpoint,,S16,1,Heating circ.,Heat. circ. 3,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23091,FW,200,1,3,1021,mixer,,U8,0,Heating circ.,Heat. circ. 4,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23092,FW,200,1,3,1020,Pump,,U8,0,Heating circ.,Heat. circ. 4,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23093,FW,200,1,3,1002,Supply setpoint,,S16,1,Heating circ.,Heat. circ. 4,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23094,FW,200,1,4,1021,mixer,,U8,0,Heating circ.,Heat. circ. 5,1,0,0,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23095,FW,200,1,4,1020,Pump,,U8,0,Heating circ.,Heat. circ. 5,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23096,FW,200,1,4,1002,Supply setpoint,,S16,1,Heating circ.,Heat. circ. 5,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23097,FW,200,2,0,1066,SLP1 hot water charging pump,,U8,0,Hot water,Hot water 1,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23098,FW,200,2,0,1067,SLP2 hot water charging pump,,U8,0,Hot water,Hot water 1,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23099,FW,200,2,0,118,Circulation circuit temperature,,S16,1,Hot water,Hot water 1,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23100,FW,200,2,0,1065,Hot water recirculation pump,,U8,0,Hot water,Hot water 1,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23101,FW,200,2,1,1066,SLP1 hot water charging pump,,U8,0,Hot water,Hot water 2,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23102,FW,200,2,1,1067,SLP2 hot water charging pump,,U8,0,Hot water,Hot water 2,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23103,FW,200,2,1,118,Circulation circuit temperature,,S16,1,Hot water,Hot water 2,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23104,FW,200,2,1,1065,Hot water recirculation pump,,U8,0,Hot water,Hot water 2,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23105,FW,200,2,2,1066,SLP1 hot water charging pump,,U8,0,Hot water,Hot water 3,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23106,FW,200,2,2,1067,SLP2 hot water charging pump,,U8,0,Hot water,Hot water 3,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23107,FW,200,2,2,118,Circulation circuit temperature,,S16,1,Hot water,Hot water 3,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23108,FW,200,2,2,1065,Hot water recirculation pump,,U8,0,Hot water,Hot water 3,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23109,FW,200,2,3,1066,SLP1 hot water charging pump,,U8,0,Hot water,Hot water 4,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23110,FW,200,2,3,1067,SLP2 hot water charging pump,,U8,0,Hot water,Hot water 4,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23111,FW,200,2,3,118,Circulation circuit temperature,,S16,1,Hot water,Hot water 4,1,0,0,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23112,FW,200,2,3,1065,Hot water recirculation pump,,U8,0,Hot water,Hot water 4,1,0,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
